샐러드	🥬	녹색 채소
샐러드	🫜	뿌리채소
샐러드	🥗	야채샐러드
샐러리맨	👩‍💼	여자 회사원
샐러리맨	👔	넥타이
샐쭉	🙎	뾰로통한 사람
생각	💭	생각 풍선
생각에잠긴얼굴	🤔	생각하는 얼굴
생각중	🤔	생각하는 얼굴
생각풍선	💭	생각 풍선
생각하는얼굴	🤔	생각하는 얼굴
생강	🫚	생강 뿌리
생강뿌리	🫚	생강 뿌리
생략	…	말줄임표
생리	🩸	핏방울
생마르탱	🇲🇫	깃발: 생마르탱
생명체	👹	도깨비 가면
생명체	👾	에일리언
생물	🐙	문어
생물	🧬	DNA
생물학	🧫	페트리 접시
생물학	🧬	DNA
생물학자	🧑‍🔬	과학자
생물학자	👨‍🔬	남자 과학자
생물학자	👩‍🔬	여자 과학자
생물학자	🧫	페트리 접시
생물학자	🧬	DNA
생물학적위험	☣	생물학적 위험
생바르텔레미	🇧🇱	깃발: 생바르텔레미
생선	🐟	물고기
생선	🍥	어묵
생일	🎂	생일 케이크
생일	🎉	축하
생일	🎁	선물
생일	🥳	파티하는 얼굴
생일	💐	꽃다발
생일	🎈	풍선
생일축하	🎂	생일 케이크
생일케이크	🎂	생일 케이크
생쥐	🐁	생쥐
생쥐	🐀	쥐
생피에르미클롱	🇵🇲	깃발: 생피에르 미클롱
샤머록	☘	토끼풀
샤베트	🍧	샤베트 아이스크림
샤베트아이스크림	🍧	샤베트 아이스크림
샤워	🚿	샤워
샤워	🛁	욕조
샴푸	🧴	로션
샵	#	해시 기호
샵	♯	올림표
샷	🥃	양주잔
서두르는	🏃	뛰는 사람
서두르는	🏃‍♂	뛰는 남자
서두르는	🏃‍♀	뛰는 여자
서두르는	🏃‍➡	뛰는 사람: 오른쪽을 향한
서두르는	🏃‍♀‍➡	뛰는 여자: 오른쪽을 향한
서두르는	🏃‍♂‍➡	뛰는 남자: 오른쪽을 향한
서두른	😰	땀 흘리며 불안해하는 얼굴
서로교차하는가로선과세로선으로채워진정사각형	▦	서로 교차하는 가로선과 세로선으로 채워진 정사각형
서로교차하는대각선으로채워진정사각형	▩	서로 교차하는 대각선으로 채워진 정사각형
서류가방	💼	서류 가방
서머에일	🍺	맥주잔
서비스	🐕‍🦺	보조견
서사하라	🇪🇭	깃발: 서사하라
서있는	🧍	서 있는 사람
서있는	🧍‍♂	서 있는 남자
서있는	🧍‍♀	서 있는 여자
서있는남자	🧍‍♂	서 있는 남자
서있는사람	🧍	서 있는 사람
서있는여자	🧍‍♀	서 있는 여자
서쪽	⬅	좌향 화살표
서커스	🎪	서커스
서컴플렉스	^	곡절 부호
서퍼	🏄	서핑하는 사람
서퍼	🏄‍♂	서핑하는 남자
서퍼	🏄‍♀	서핑하는 여자
서퍼	🌊	파도
서프라이즈	🫢	눈을 뜨고 손으로 입을 가린 얼굴
서핑	🏄	서핑하는 사람
서핑	🏄‍♂	서핑하는 남자
서핑	🏄‍♀	서핑하는 여자
서핑	🌊	파도
서핑보드	🏄‍♂	서핑하는 남자
서핑보드	🏄‍♀	서핑하는 여자
서핑하는남자	🏄‍♂	서핑하는 남자
서핑하는사람	🏄	서핑하는 사람
서핑하는사람	🏄‍♀	서핑하는 여자
서핑하는사람	🌊	파도
서핑하는여자	🏄‍♀	서핑하는 여자
석상	🗿	모아이
선글라스	😎	선글라스 낀 얼굴
선글라스	🕶	선글라스
선글라스끼고웃는얼굴	😎	선글라스 낀 얼굴
선글라스낀얼굴	😎	선글라스 낀 얼굴
선로	🛤	철도 선로
선물	🧧	세뱃돈
선물	🎁	선물
선물상자	💝	리본 달린 하트
선박	🚤	쾌속정
선박	🛳	여객선
선박	🚢	선박
선생님	🧑‍🏫	교사
선생님	👨‍🏫	남교사
선생님	👩‍🏫	여교사
선셋	🌆	도시 야경
선수	🤺	펜싱하는 사람
선수	🚴‍♀	자전거 타는 여자
선수	🤾	핸드볼하는 사람
선술집	🏮	일본식 등
선인장	🌵	선인장
선인장	🏜	사막
선크림	🧴	로션
설렘	💖	빛나는 하트
설산	🏔	눈 덮인 산
설인	🫈	털복숭이
설탕	🧁	컵케이크
섬	🏝	사막 섬
섬머솔트	🤸	옆돌기하는 사람
섬머솔트	🤸‍♂	옆돌기하는 남자
섬머솔트	🤸‍♀	옆돌기하는 여자
섭취금지	🚱	마실 수 없는 물
성	🏯	일본 성
성	🏰	유럽 성
성가심	🙍	찌푸린 사람
성당결혼식	💒	결혼식
성별없음	🧑	사람
성별없음	🧓	노인
성별없음	🧑‍🦰	사람: 빨간 머리
성별없음	🧑‍🦱	사람: 곱슬머리
성별없음	🧑‍🦳	사람: 백발
성별없음	🧑‍🦲	사람: 대머리
성소수자	👭	손을 잡고 있는 두 명의 여자
성소수자	👬	손을 잡고 있는 두 명의 남자
성소수자	🏳‍🌈	무지개 깃발
성인	🧑	사람
성인	👨	남자
성인	👩	여자
성인	🧓	노인
성인	👴	할아버지
성인	👵	할머니
성인	🧑‍🧑‍🧒	가족: 성인, 성인, 아이
성인	🧑‍🧑‍🧒‍🧒	가족: 성인, 성인, 아이, 아이
성인	🧑‍🧒	가족: 성인, 아이
성인	🧑‍🧒‍🧒	가족: 성인, 아이, 아이
성인	🧑‍🦰	사람: 빨간 머리
성인	🧑‍🦱	사람: 곱슬머리
성인	🧑‍🦳	사람: 백발
성인	🧑‍🦲	사람: 대머리
성인	👨‍🦰	남자: 빨간 머리
성인	👨‍🦱	남자: 곱슬머리
성인	👨‍🦳	남자: 백발
성인	👨‍🦲	남자: 대머리
성인	👩‍🦰	여자: 빨간 머리
성인	👩‍🦱	여자: 곱슬머리
성인	👩‍🦳	여자: 백발
성인	👩‍🦲	여자: 대머리
성인용	🔞	성인용
성장	💹	엔화 관련 상승하는 그래프
성장	📈	상승하는 그래프
성중립적인	🧒	어린이
성중립적인	🧓	노인
세계	🌍	유럽과 아프리카가 보이는 지구
세계	🌎	미대륙이 보이는 지구
세계	🌏	아시아와 호주가 보이는 지구
세계	🌐	자오선 지구
세계	🗺	세계 지도
세계지도	🗺	세계 지도
세관	🛃	세관
세균	😷	마스크 낀 얼굴
세네갈	🇸🇳	깃발: 세네갈
세로	🚦	세로 신호등
세로막대가있는오른쪽화살표	↦	세로 막대가 있는 오른쪽 화살표
세로막대가있는오른쪽화살표위에세로막대가있는왼쪽화살표	↹	세로 막대가 있는 오른쪽 화살표 위에 세로 막대가 있는 왼쪽 화살표
세로막대가있는왼쪽화살표	↤	세로 막대가 있는 왼쪽 화살표
세로선으로채워진원	◍	세로선으로 채워진 원
세로선으로채워진정사각형	▥	세로선으로 채워진 정사각형
세로선이있는오른쪽화살표	⇥	세로선이 있는 오른쪽 화살표
세로선이있는왼쪽화살표	⇤	세로선이 있는 왼쪽 화살표
세로신호등	🚦	세로 신호등
세로줄임표	⋮	세로 줄임표
세르비아	🇷🇸	깃발: 세르비아
세모깃발	🚩	세모 깃발
세미	🚛	트레일러 트럭
세미콜론	;	세미콜론
세미콜론	؛	아랍어 세미콜론
세뱃돈	🧧	세뱃돈
세별표	⁂	세 별표
세상에	🤦	골치 아파하는 사람
세상에	🤦‍♂	골치 아파하는 남자
세상에	🤦‍♀	골치 아파하는 여자
세시	🕒	세 시
세시	🕞	세 시 반
세시반	🕞	세 시 반
세우타및멜리야	🇪🇦	깃발: 세우타 및 멜리야
세이렌	🧜	인어
세이렌	🧜‍♂	남자 인어
세이렌	🧜‍♀	여자 인어
세이셸	🇸🇨	깃발: 세이셸
세인트루시아	🇱🇨	깃발: 세인트루시아
세인트빈센트그레나딘	🇻🇨	깃발: 세인트빈센트그레나딘
세인트키츠네비스	🇰🇳	깃발: 세인트키츠 네비스
세인트헬레나	🇸🇭	깃발: 세인트헬레나
세일링	⛵	돛단배
세잎	☘	토끼풀
세잎클로버	☘	토끼풀
세제곱	³	세제곱
섹시	😉	윙크하는 얼굴
섹시	💋	입술
섹시	🫦	입술을 깨물고 있는 입
센트	¢	센트
셀카	🤳	셀카
셀카	📷	카메라
셀폰	📱	휴대전화
셀폰	📵	휴대전화 사용금지
셀폰	📶	안테나 신호
셀폰	📳	진동 모드
셀폰	📴	휴대전화 끄기
셀피	🤳	셀카
셋	👌	오케이를 표시한 손
셔츠	🎽	러닝 셔츠
셔츠	👔	넥타이
셔츠	👚	여성복
셔틀콕	🏸	배드민턴
셰익스피어	🎭	가면
셰프	🧑‍🍳	요리사
셰프	👨‍🍳	남자 요리사
셰프	👩‍🍳	여자 요리사
소	🐮	소 얼굴
소	🐂	소
소	🐃	물소
소	🐄	젖소
소괄호	〈	여는 소괄호
소괄호	〉	닫는 소괄호
소금	🧂	소금
소나무	🌲	소나무
소나무	🎍	일본 장식
소녀	👧	여자 아이
소년	👦	남자 아이
소다	🥤	빨대와 컵
소동	🫯	싸움 구름
소띠	🐮	소 얼굴
소라	🐚	달팽이집
소라고둥	🐚	달팽이집
소란	🫯	싸움 구름
소리	👂	귀
소리	🔇	무음
소리	🔈	스피커
소리	🔉	스피커 소리 작게
소리	🔊	스피커 소리 크게
소리	📣	메가폰
소리	🔔	종
소리	🔕	음소거
소리	🎵	음표
소리	🎶	노래 음표
소리	🎤	마이크
소리	🎧	헤드폰
소리끄기	🔇	무음
소리없는	🔇	무음
소리없음	🔇	무음
소리없음	🔕	음소거
소리있음	🔈	스피커
소리작게	🔉	스피커 소리 작게
소리작음	🔉	스피커 소리 작게
소리줄이기	🔉	스피커 소리 작게
소리지르는얼굴	😱	공포에 절규하는 얼굴
소리큼	🔊	스피커 소리 크게
소리키우기	🔊	스피커 소리 크게
소말리아	🇸🇴	깃발: 소말리아
소모품	♟	체스 폰
소문자	🔡	소문자
소방관	🧑‍🚒	소방관
소방관	👨‍🚒	남자 소방관
소방관	👩‍🚒	여자 소방관
소방차	🧑‍🚒	소방관
소방차	👨‍🚒	남자 소방관
소방차	👩‍🚒	여자 소방관
소방차	🚒	소방차
소설	📖	펼쳐진 책
소설	📚	책 여러 권
소세지	🌭	핫도그
소스	🫙	작은 병
소시지	🌭	핫도그
소식	📰	신문
소식지	📰	신문
소얼굴	🐮	소 얼굴
소용돌이	🌪	토네이도
소용돌이	🌀	태풍
소울메이트	👯	토끼 귀를 쓰고 춤추는 사람들
소울메이트	👯‍♀	토끼 귀를 쓰고 춤추는 여자들
소원	🤲	내민 두 손
소원	🧞	지니
소원	🧞‍♂	남자 지니
소원	🧞‍♀	여자 지니
소원빌기	🎋	소원을 건 나무
소원을건나무	🎋	소원을 건 나무
소원쪽지	🎋	소원을 건 나무
소원쪽지매달기	🎋	소원을 건 나무
소통	📲	왼쪽에 화살표가 있는 휴대전화
소통	📰	신문
소통	📫	표지가 올라간 닫힌 우편함
소통	📝	메모
소파	🛋	소파와 전등
소파와등	🛋	소파와 전등
소파와전등	🛋	소파와 전등
소포	📦	소포
소포박스	📦	소포
소포상자	📦	소포
소풍	🧺	바구니
소프트드링크	🥤	빨대와 컵
소프트볼	🥎	소프트볼
소프트아이스크림	🍦	소프트 아이스크림
소프트웨어	🧑‍💻	기술 전문가
소프트웨어	👨‍💻	남자 기술 전문가
소프트웨어	👩‍💻	여자 기술 전문가
소형버스	🚐	미니버스
소형비행기	🛩	경비행기
소화	🧯	소화기
소화기	🧯	소화기
소환	🧙	마법사
소환	🧙‍♂	남자 마법사
소환	🧙‍♀	여자 마법사
속도	🏃	뛰는 사람
속도	🏃‍♂	뛰는 남자
속도	🏃‍♀	뛰는 여자
속도	🏃‍➡	뛰는 사람: 오른쪽을 향한
속도	🏃‍♀‍➡	뛰는 여자: 오른쪽을 향한
속도	🏃‍♂‍➡	뛰는 남자: 오른쪽을 향한
속삭임	😮‍💨	날숨 쉬는 얼굴
속울렁거림	🤢	구역질을 하는 얼굴
손	🤗	포옹하고 있는 얼굴
손	🖐	쫙 편 손바닥
손	🖖	벌칸식 인사
손	🫱	오른쪽으로 향하는 손등
손	🫲	왼쪽으로 향하는 손바닥
손	🫳	손바닥을 아래로 향한 손
손	👌	오케이를 표시한 손
손	🤌	꼬집는 손가락
손	✌	브이 표시
손	🤞	검지와 중지 크로스
손	🫰	엄지와 중지를 교차한 손
손	🤟	사랑을 표시하는 손
손	🤘	뿔 모양 손짓
손	🤙	전화를 걸라는 손 모양
손	👈	왼쪽을 가리키는 손등
손	👉	오른쪽을 가리키는 손등
손	👆	위쪽을 가리키는 손등
손	🖕	중지
손	☝	위쪽을 가리키는 손
손	🫵	보는 사람을 가리키는 검지
손	👍	올린 엄지
손	✊	주먹
손	👊	주먹 전면
손	👏	손뼉
손	🙌	만세
손	🫶	손 하트
손	👐	양손을 모아서 벌린 모양
손	🤝	악수
손	🙏	기도
손	✍	글을 쓰고 있는 손
손	🙅	안 된다는 제스처를 하는 사람
손	🙅‍♂	안 된다는 제스처를 하는 남자
손	🙆	오케이라는 제스처를 하는 사람
손	💁	손바닥 꺾은 사람
손	🙋	한 손 든 사람
손	🧑‍🤝‍🧑	손을 잡고 있는 두 명의 사람
손	👬	손을 잡고 있는 두 명의 남자
손	🧤	장갑
손	🪬	함사
손가락	🖐	쫙 편 손바닥
손가락	🖖	벌칸식 인사
손가락	🤌	꼬집는 손가락
손가락	🤏	꼬집는 손
손가락	🤞	검지와 중지 크로스
손가락	🤘	뿔 모양 손짓
손가락	🤙	전화를 걸라는 손 모양
손가락	👈	왼쪽을 가리키는 손등
손가락	👉	오른쪽을 가리키는 손등
손가락	👆	위쪽을 가리키는 손등
손가락	🖕	중지
손가락	☝	위쪽을 가리키는 손
손가락	🫵	보는 사람을 가리키는 검지
손가락	🈯	가리킬 지
손가락세개	🤟	사랑을 표시하는 손
손가락아래로	👇	아래쪽을 가리키는 손등
손가락오른쪽으로	👉	오른쪽을 가리키는 손등
손가락왼쪽으로	👈	왼쪽을 가리키는 손등
손가락위로	👆	위쪽을 가리키는 손등
손가락으로아래를가리키기	👇	아래쪽을 가리키는 손등
손가락으로오른쪽가리키기	👉	오른쪽을 가리키는 손등
손가락으로왼쪽가리키기	👈	왼쪽을 가리키는 손등
손가락으로위를가리키기	👆	위쪽을 가리키는 손등
손가락질	👆	위쪽을 가리키는 손등
손가락하트	🫰	엄지와 중지를 교차한 손
손꺾음	💁‍♂	손바닥 꺾은 남자
손꺾음	💁‍♀	손바닥 꺾은 여자
손도끼	🪓	도끼
손동작	🤌	꼬집는 손가락
손동작	🙅‍♂	안 된다는 제스처를 하는 남자
손동작	🙅‍♀	안 된다는 제스처를 하는 여자
손동작	🙆‍♂	오케이라는 제스처를 하는 남자
손동작	🙆‍♀	오케이라는 제스처를 하는 여자
손들기	🙋	한 손 든 사람
손들기	🙋‍♂	한 손 든 남자
손들기	🙋‍♀	한 손 든 여자
손들어	✋	손바닥
손들어	🙋	한 손 든 사람
손등	🤚	손등
손등	👉	오른쪽을 가리키는 손등
손등	👆	위쪽을 가리키는 손등
손모양	🖖	벌칸식 인사
손모양	🤘	뿔 모양 손짓
손모양	🤙	전화를 걸라는 손 모양
손목시계	⌚	시계
손바닥	🤚	손등
손바닥	🖐	쫙 편 손바닥
손바닥	✋	손바닥
손바닥	💁‍♂	손바닥 꺾은 남자
손바닥	💁‍♀	손바닥 꺾은 여자
손바닥	🤦	골치 아파하는 사람
손바닥	🤦‍♂	골치 아파하는 남자
손바닥	🤦‍♀	골치 아파하는 여자
손바닥	🪬	함사
손바닥꺾은남자	💁‍♂	손바닥 꺾은 남자
손바닥꺾은사람	💁	손바닥 꺾은 사람
손바닥꺾은여자	💁‍♀	손바닥 꺾은 여자
손바닥을아래로향한손	🫳	손바닥을 아래로 향한 손
손바닥을위로향한손	🫴	손바닥을 위로 향한 손
손뼉	👏	손뼉
손뼉치기	👏	손뼉
손으로귀를가린원숭이	🙉	귀를 막고 있는 원숭이
손으로눈을가린원숭이	🙈	눈을 가리고 있는 원숭이
손으로입을가린얼굴	🤭	손으로 입을 가린 얼굴
손으로입을가린원숭이	🙊	입을 막고 있는 원숭이
손을든사람	🙋	한 손 든 사람
손을잡고	🧑‍🤝‍🧑	손을 잡고 있는 두 명의 사람
손을잡고있는게이커플	👬	손을 잡고 있는 두 명의 남자
손을잡고있는남녀	👫	손을 잡고 있는 남녀
손을잡고있는두명의남자	👬	손을 잡고 있는 두 명의 남자
손을잡고있는두명의사람	🧑‍🤝‍🧑	손을 잡고 있는 두 명의 사람
손을잡고있는두명의여자	👭	손을 잡고 있는 두 명의 여자
손을잡고있는레즈비언커플	👭	손을 잡고 있는 두 명의 여자
손을젖히고있는사람	💁	손바닥 꺾은 사람
손잡이	🎛	컨트롤 레버
손잡이없는찻잔	🍵	차
손전등	🔦	손전등
손톱	💅	매니큐어
손톱정리	💅	매니큐어
손하트	🫶	손 하트
손해	💸	날개 달린 돈
솔	🪥	칫솔
솔로몬제도	🇸🇧	깃발: 솔로몬 제도
솜인형	🧸	테디 베어
송곳니	🧛	뱀파이어
송곳니	🧛‍♂	남자 뱀파이어
송곳니	🧛‍♀	여자 뱀파이어
송충이	🐛	송충이
쇠사슬	⛓	쇠사슬
쇼킹	🫢	눈을 뜨고 손으로 입을 가린 얼굴
쇼트케이크	🍰	조각 케익
쇼핑	👕	티셔츠
쇼핑	👖	바지
쇼핑	👗	원피스
쇼핑	👚	여성복
쇼핑	👛	지갑
쇼핑	👜	핸드백
쇼핑	🛍	쇼핑백
쇼핑	👞	남성용 구두
쇼핑	👟	운동화
쇼핑	👠	하이힐
쇼핑	👢	부츠
쇼핑	🛒	쇼핑카트
쇼핑가방	🛍	쇼핑백
쇼핑백	🛍	쇼핑백
쇼핑카트	🛒	쇼핑카트
수갑	⛓‍💥	끊어진 쇠사슬
수구	🤽	수구하는 사람
수구	🤽‍♂	수구하는 남자
수구	🤽‍♀	수구하는 여자
수구하는남자	🤽‍♂	수구하는 남자
수구하는사람	🤽	수구하는 사람
수구하는여자	🤽‍♀	수구하는 여자
수단	🇸🇩	깃발: 수단
수달	🦦	수달
수동휠체어	🧑‍🦽	수동 휠체어를 탄 사람
수동휠체어	🦽	수동 휠체어
수동휠체어	🧑‍🦽‍➡	수동 휠체어를 탄 사람: 오른쪽을 향한
수동휠체어를탄남자	👨‍🦽	수동 휠체어를 탄 남자
수동휠체어를탄남자	👨‍🦽‍➡	수동 휠체어를 탄 남자: 오른쪽을 향한
수동휠체어를탄사람	🧑‍🦽	수동 휠체어를 탄 사람
수동휠체어를탄사람	🧑‍🦽‍➡	수동 휠체어를 탄 사람: 오른쪽을 향한
수동휠체어를탄여자	👩‍🦽	수동 휠체어를 탄 여자
수동휠체어를탄여자	👩‍🦽‍➡	수동 휠체어를 탄 여자: 오른쪽을 향한
수레바퀴	☸	진리의 수레바퀴
수리	👷	건설 노동자
수리	👷‍♂	건설 현장 남자 노동자
수리	👷‍♀	건설 현장 여자 노동자
수리공	👨‍🔧	남자 정비공
수리공	👩‍🔧	여자 정비공
수리남	🇸🇷	깃발: 수리남
수면	💤	졸림
수목	🪵	목재
수박	🍉	수박
수사	👮	경찰관
수상스포츠	🏄‍♂	서핑하는 남자
수상스포츠	🏄‍♀	서핑하는 여자
수상스포츠	🤽	수구하는 사람
수상스포츠	🤽‍♂	수구하는 남자
수상스포츠	🤽‍♀	수구하는 여자
수속	🛂	출입국 심사
수신	📲	왼쪽에 화살표가 있는 휴대전화
수신	📥	받은 편지함
수신된이메일	📨	받은 편지
수신된편지	📨	받은 편지
수심어린얼굴	😔	수심 어린 얼굴
수심에찬얼굴	😔	수심 어린 얼굴
수염	🥸	변장한 얼굴
수염	🧔	수염 난 사람
수염	🧔‍♂	수염 난 남자
수염	🧔‍♀	수염 난 여자
수염난남자	🧔‍♂	수염 난 남자
수염난사람	🧔	수염 난 사람
수염난여자	🧔‍♀	수염 난 여자
수영	🏊	수영하는 사람
수영	🏊‍♂	수영하는 남자
수영	🏊‍♀	수영하는 여자
수영	🤽‍♂	수구하는 남자
수영	🤽‍♀	수구하는 여자
수영	🛟	구명부환
수영	🥽	고글
수영	👙	비키니
수영복	🤽‍♂	수구하는 남자
수영복	🤽‍♀	수구하는 여자
수영복	🩱	원피스 수영복
수영복	🩲	삼각 수영복
수영복	🩳	반바지
수영복	👙	비키니
수영선수	🏊	수영하는 사람
수영선수	🏊‍♂	수영하는 남자
수영선수	🏊‍♀	수영하는 여자
수영안경	🥽	고글
수영장	🏊	수영하는 사람
수영장	🏊‍♂	수영하는 남자
수영장	🏊‍♀	수영하는 여자
수영장	👙	비키니
수영하기	🏊	수영하는 사람
수영하기	🏊‍♂	수영하는 남자
수영하는남자	🏊	수영하는 사람
수영하는남자	🏊‍♂	수영하는 남자
수영하는사람	🏊	수영하는 사람
수영하는사람	🏊‍♀	수영하는 여자
수영하는여자	🏊‍♀	수영하는 여자
수유	🤱	모유 수유
수유	👩‍🍼	수유 중인 여자
수유	👨‍🍼	수유 중인 남자
수유	🧑‍🍼	수유 중인 사람
수유실	🚼	수유실
수유중인남자	👨‍🍼	수유 중인 남자
수유중인사람	🧑‍🍼	수유 중인 사람
수유중인여자	👩‍🍼	수유 중인 여자
수저	🥄	숟가락
수정	🔮	수정 구슬
수정구슬	🔮	수정 구슬
수직	🚦	세로 신호등
수직선	|	수직선
수첩	🗒	스프링 노트
수컷공작	🦚	공작
수탉	🐓	수탉
수평	🚥	가로 신호등
수평막대	―	수평 막대
수평바	―	수평 막대
수프	🍲	국
수프	🍜	국수
수하물보관소	🛅	화물 서비스
수하물찾는곳	🛄	짐 찾는 곳
수학	📏	자
수학	📐	삼각자
수학	➕	더하기
수학	➖	빼기
수학	➗	나누기
수학자	🧑‍🔬	과학자
수학자	👨‍🔬	남자 과학자
수학자	👩‍🔬	여자 과학자
수화기	📞	수화기
숙녀	👧	여자 아이
숙녀	👚	여성복
숙박	🏨	호텔
순경	👮‍♂	남자 경찰관
순경	👮‍♀	여자 경찰관
순무	🫜	뿌리채소
순수	🪷	연꽃
순수한	😇	후광이 비치는 웃는 얼굴
숟가락	🥄	숟가락
술	🍶	사케
술	🍾	코르크가 튀어나오고 있는 병
술	🍷	와인잔
술	🍸	칵테일
술	🍹	음료수
술	🍺	맥주잔
술	🍻	맥주
술	🥂	건배하는 샴페인 잔
술집	🍺	맥주잔
숨	🫁	폐
숨기	🫥	테두리가 점선으로 된 얼굴
숨길비	㊙	원 표시된 비밀 표의문자
숨은	🫣	한쪽 눈을 가리고 훔쳐보는 얼굴
숨은	🫥	테두리가 점선으로 된 얼굴
숨은	🥷	닌자
숨죽인	😯	숨죽인 얼굴
숨죽인얼굴	😯	숨죽인 얼굴
숨죽임	😯	숨죽인 얼굴
숫양	🐏	숫양
숫양	♈	양자리
숫자	🔢	숫자
숲	🫈	털복숭이
숲	🌳	나무
쉐프	🔪	식칼
쉬는시간	🔔	종
쉼표	,	쉼표
쉼표	،	아랍어 쉼표
쉼표	、	모점
쉿	🤫	쉿 하는 얼굴
쉿	🙉	귀를 막고 있는 원숭이
쉿하는얼굴	🤫	쉿 하는 얼굴
슈미어	🥯	베이글
슈팅스타	💫	어지러움
슈퍼맨	🦸	히로인
슈퍼볼	🏈	미식축구공
슈퍼악당	🦹	슈퍼 악당
슈퍼파워	🦸	히로인
슈퍼파워	🦹	슈퍼 악당
슈퍼히어로	🦸	히로인
슝	💨	달려나감
스냅	📷	카메라
스냅드래곤	🪻	히아신스
스노보더	🏂	스노보드 타는 사람
스노보드	🏂	스노보드 타는 사람
스노보드타는사람	🏂	스노보드 타는 사람
스노우맨	⛄	스노우맨
스노클링	🤿	다이빙 마스크
스니커즈	👟	운동화
스리랑카	🇱🇰	깃발: 스리랑카
스마일	😀	활짝 웃는 얼굴
스마일	😃	눈을 크게 뜨고 웃는 얼굴
스마일	😄	미소 짓는 눈으로 활짝 웃는 얼굴
스마일	😁	미소 짓는 눈으로 웃는 얼굴
스마일	😅	땀 흘리며 웃는 얼굴
스마일	😂	기쁨의 눈물을 흘리는 얼굴
스마일	🙂	살짝 미소 짓는 얼굴
스마일	😊	미소 짓는 눈으로 살짝 웃는 얼굴
스마일	😇	후광이 비치는 웃는 얼굴
스마일	🥰	하트와 함께 웃는 얼굴
스마일	😍	하트 눈 얼굴
스마일	☺	웃는 얼굴
스마일	😙	미소 짓는 눈으로 키스하는 얼굴
스마일	😬	찌푸린 얼굴
스마일	😈	머리에 뿔이 달린 웃는 얼굴
스마트	🤓	모범생 얼굴
스마트따옴표	‘	왼쪽 아포스트로피
스마트따옴표	’	오른쪽 아포스트로피
스마트인용	“	왼쪽 큰따옴표
스마트인용	”	오른쪽 큰따옴표
스마트인용	„	오른쪽 아래 큰따옴표
스마트폰	🛜	무선
스모그	🌁	자욱한 안개
스몰블루마름모	🔹	작은 파란색 마름모
스시	🍣	초밥
스웨덴	🇸🇪	깃발: 스웨덴
스웩	😎	선글라스 낀 얼굴
스위스	🫕	퐁듀
스위스	🇨🇭	깃발: 스위스
스윙	🏌‍♂	골프치는 남자
스윙	🏌‍♀	골프치는 여자
스카이다이빙	🪂	낙하산
스카치	🥃	양주잔
스카프	🧣	스카프
스카프를두른여자	🧕	머리에 스카프를 두른 여자
스컬	🩻	엑스레이
스컹크	🦨	스컹크
스케이트	🛹	스케이트보드
스케이트	🛼	롤러스케이트
스케이트	⛸	아이스 스케이트
스케이트보드	🛹	스케이트보드
스케이트타는사람	🛹	스케이트보드
스켈레톤	🦴	뼈다귀
스켈레톤	🩻	엑스레이
스코틀랜드	🏴󠁧󠁢󠁳󠁣󠁴󠁿	깃발: 스코틀랜드
스콜피온	🦂	전갈
스콜피온	♏	전갈자리
스쿠버	🤿	다이빙 마스크
스쿠터	🛵	스쿠터
스쿠터	🛴	킥보드
스쿨	🏫	학교
스퀴즈박스	🪗	아코디언
스크롤	📜	문서
스키	⛷	스키 타는 사람
스키	🏂	스노보드 타는 사람
스키	🫕	퐁듀
스키	🎿	스키
스키리프트	🚠	산악 케이블카
스키부츠	🎿	스키
스키타는사람	⛷	스키 타는 사람
스킨스쿠버	🤿	다이빙 마스크
스타	🧑‍🎤	가수
스타	👨‍🎤	남자 가수
스타	👩‍🎤	여자 가수
스타디움	🏟	경기장
스타일	😎	선글라스 낀 얼굴
스타일	💇	헤어컷
스타일	💇‍♂	남자 헤어컷
스타일	💇‍♀	여자 헤어컷
스타킹	🧦	양말
스타트렉	🖖	벌칸식 인사
스테이크	🥩	고깃덩이
스톤	🪨	바위
스톱	🖐	쫙 편 손바닥
스톱워치	⏱	스톱워치
스튜	🍲	국
스튜디오	🎙	스튜디오 마이크
스튜디오마이크	🎙	스튜디오 마이크
스트라디바리우스	🎻	바이올린
스트라이크	🎳	볼링
스트라토	🎸	기타
스트라토캐스터	🎸	기타
스트레스	😅	땀 흘리며 웃는 얼굴
스트레스	😟	걱정스러운 얼굴
스트레스	😧	괴로워하는 얼굴
스트로크	|	수직선
스틱	🏑	필드 하키
스틱	🏒	아이스 하키와 퍽
스틱	🥍	라크로스
스틸레토	👠	하이힐
스파	💆	마사지 받는 사람
스파	🧖	사우나 하는 사람
스파	🧖‍♂	사우나 하는 남자
스파	🧖‍♀	사우나 하는 여자
스파게티	🍝	스파게티
스파이	🥸	변장한 얼굴
스파이	🕵	탐정
스파이	🕵‍♂	남자 탐정
스파이	🕵‍♀	여자 탐정
스파이더	🕷	거미
스팍	🖖	벌칸식 인사
스패너	🛠	망치와 렌치
스패너	🔧	렌치
스펀지	🧽	스펀지
스페스밀로	₷	스페스밀로
스페이드	♠	스페이드
스페이드모양	♠	스페이드
스페인	🇪🇸	깃발: 스페인
스페인페세타	₧	스페인 페세타
스포츠	🤺	펜싱하는 사람
스포츠	🏇	승마
스포츠	🏂	스노보드 타는 사람
스포츠	🏄	서핑하는 사람
스포츠	🏄‍♂	서핑하는 남자
스포츠	🏄‍♀	서핑하는 여자
스포츠	🏊	수영하는 사람
스포츠	🏊‍♂	수영하는 남자
